PHONE,DBA,BORO,STREET,ZIPCODE,CUISINE DESCRIPTION,Score_Now,Average_Score,Inspection,Times_Graded,Administration,Facility_Design,Facility_Maintenance,Food_Protection,Food_Source,Food_Temperature,Miscellaneous,Nutrition,Other,Personal_Hygiene,Signage,Tabacco,Vermin_Garbage,Critical,,
9174630450,OFF THE WALL,MANHATTAN,2 AVENUE,10022,"Ice Cream, Gelato, Yogurt, Ices",7,6.428571429,4,4,0,0,5,1,0,0,0,0,0,1,0,0,0,2,,
9174687437,CODE  LOUNGE,QUEENS,JAMAICA AVE,11423,Caribbean,12,10.55555556,4,4,0,0,4,1,0,0,1,1,0,3,0,1,1,4,,
9174700317,KAFFE 1668,MANHATTAN,5TH AVE,10036,Caf̩/Coffee/Tea,13,15.53846154,5,5,0,0,2,3,0,0,1,0,0,6,0,0,1,9,,
9174703556,Abeca Sushi,MANHATTAN,E 27TH ST,10016,Other,9,12,2,2,0,0,2,0,0,2,0,0,0,1,0,0,0,3,,
9174708059,HARPER'S BREAD HOUSE,MANHATTAN,GRAND ST,10002,Bakery,12,33.66666667,8,5,0,2,4,5,0,7,1,0,0,3,0,1,3,17,,
9174714822,DAG'S THE PATIO,MANHATTAN,E 47TH ST,10017,Caf̩/Coffee/Tea,12,20.73469388,14,7,0,2,15,10,3,3,1,2,0,9,0,1,7,25,,
9174718320,LOS HERMANOS SALAZAR RESTAURANT,BRONX,COURTLANDT AVE,10451,Mexican,16,21.57142857,7,5,0,1,3,4,0,3,1,0,0,8,0,0,2,16,,
9174718519,GRACE JUICE AND SALAD BAR,BRONX,E 179TH ST,10457,"Juice, Smoothies, Fruit Salads",2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
9174718711,LA BASE COFFE SHOP,BRONX,W 169TH ST,10452,Delicatessen,12,8,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,2,,
9174718937,ROY'S RESTAURNT & BAR,BRONX,EAST TREMONT AVE,10460,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",54,33.13793103,8,5,0,0,3,9,2,4,0,0,0,7,0,0,4,20,,
9174718991,MONTESPINO RESTAURANT,BRONX,BRONX RIVER AVE,10472,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",13,12.6,2,2,0,1,2,1,0,0,1,0,0,0,0,0,1,2,,
9174719067,ELIAS CINCO DEMAYO,BRONX,GRAND CONCOURSE,10468,Mexican,17,15.57142857,5,3,0,0,3,2,0,2,0,1,0,5,0,0,2,9,,
9174719209,LA ROMANA RESTAURANT,BRONX,MARION AVE,10458,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",26,25.6,4,2,0,1,2,4,0,3,0,0,0,0,1,0,0,8,,
9174719220,IVY JUICE BAR,BRONX,E 149TH ST,10455,"Juice, Smoothies, Fruit Salads",13,9.333333333,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,1,,
7187086651,BURGER KING,BRONX,CONCOURSE PLAZA/161ST ST,10451,American,9,8.8,2,3,0,0,4,0,0,1,0,0,0,0,1,0,0,1,,
3475911570,POPEYES LOUISIANA KITCHEN,BRONX,CONCOURSE PLAZA,10451,Chicken,8,7.5,2,3,0,0,3,0,0,0,0,0,0,1,1,0,0,1,,
9174719413,TACOMIO DELI AND GRILL,BRONX,GRAND CONCOURSE,10468,Mexican,12,15.83333333,3,2,0,0,1,3,1,0,0,0,0,0,0,0,1,3,,
9174719718,RETRO FITNESS,BRONX,EDWARD L GRANT HWY,10452,"Juice, Smoothies, Fruit Salads",2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
9174719757,TWO MAMA EMPANADA RESTAURANT,BRONX,MORRIS AVE,10456,Spanish,10,18.25,2,2,0,0,0,2,0,1,0,0,0,0,0,0,1,3,,
9174727322,TEREMOK,MANHATTAN,7TH AVE,10001,Russian,11,11,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,,
9174727335,ASHDAN'S YOGURT CAFE OF PALM BEACHES,MANHATTAN,2ND AVE,10065,"Ice Cream, Gelato, Yogurt, Ices",12,12,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,,
9174727368,IL CONTE,MANHATTAN,W 14TH ST,10014,Italian,21,34.16666667,3,2,0,0,2,5,0,1,0,0,0,2,0,0,2,8,,
9174727479,LITTLE CANAL,MANHATTAN,CANAL ST,10002,American,7,14.71428571,3,2,0,0,3,3,0,0,0,0,0,1,0,0,0,4,,
9174727732,LITTLE CHAIR,MANHATTAN,MONROE ST,10002,Caf̩/Coffee/Tea,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
9174727808,DIANNE & ELISABETH,MANHATTAN,10TH AVE,10036,American,5,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,
9174727915,INDIE FRESH,MANHATTAN,9TH AVE,10011,"Juice, Smoothies, Fruit Salads",9,9,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,,
9174736350,BLU RESTAURANT LOUNGE,BRONX,WEBSTER AVE,10457,American,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,
9174737252,HELEN'S KITCHEN,BRONX,E 166TH ST,10456,African,58,74.94117647,4,3,0,2,2,4,2,2,0,0,0,3,0,0,2,11,,
9174737593,MIRELI RESTAURANT,BRONX,WESTCHESTER AVE,10459,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",16,15.14285714,8,5,0,0,6,7,4,2,0,0,0,2,0,0,7,11,,
9174737700,CARIDAD RESTAURANT,BRONX,WESTCHESTER AVE,10472,Spanish,7,21.02564103,12,7,0,0,4,8,1,8,1,0,0,15,0,0,3,31,,
9174737954,FRUIT PARADISE,BRONX,W 183RD ST,10453,"Juice, Smoothies, Fruit Salads",6,9,2,2,0,0,2,2,0,0,0,0,0,0,0,0,2,2,,
9174751056,JAHLOOKOVA,MANHATTAN,MADISON AVENUE,10035,Caribbean,24,24.29166667,7,4,0,0,8,8,2,0,1,1,0,2,3,0,4,12,,
9174751131,CELLO WINE BAR,MANHATTAN,EAST   53 STREET,10022,American,12,14.66666667,7,5,0,0,1,3,0,4,0,0,0,3,1,2,1,10,,
9174751153,WING BISTRO,MANHATTAN,1ST AVE,10065,American,12,10.66666667,7,4,0,0,4,4,0,0,0,0,0,4,0,0,3,8,,
9174751245,CAPPONE'S SALUMERIA,MANHATTAN,NEW YORK PLZ,10004,Sandwiches,10,13.83333333,5,3,0,0,0,6,0,2,0,0,0,0,0,0,4,8,,
9174751284,THE IZAKAYA,MANHATTAN,E 6TH ST,10003,Japanese,13,17.84210526,5,4,0,2,8,1,1,1,0,1,0,4,0,1,2,8,,
9174751423,ROUND K,MANHATTAN,ALLEN ST,10002,Caf̩/Coffee/Tea,13,8,3,3,0,0,3,0,0,0,0,0,0,3,0,0,0,3,,
9174751448,VAN LEEUWEN ARTISAN ICE CREAM,MANHATTAN,WAVERLY PL,10014,Caf̩/Coffee/Tea,10,13.6,5,4,0,0,5,4,0,0,0,0,0,3,0,0,3,7,,
9174751450,FIKA,MANHATTAN,LEXINGTON AVE,10022,French,12,11,2,2,0,0,0,1,0,1,0,0,0,1,0,0,0,3,,
9174751473,DAVE'S TAVERN,MANHATTAN,9 AVENUE,10036,American,9,19.88235294,6,5,0,1,7,5,0,0,0,0,0,3,0,0,1,9,,
9174751494,PRO THAI,MANHATTAN,LEXINGTON AVE,10029,Thai,11,9.875,3,3,0,0,4,0,1,0,0,0,0,3,0,0,0,3,,
9174751516,SNAX SPOT,MANHATTAN,9TH AVE,10018,American,10,11.33333333,3,3,0,1,1,0,0,1,0,0,0,3,0,0,0,5,,
9174751621,LUMPIA SHCK,MANHATTAN,GREENWICH AVENUE,10011,Filipino,22,14.5,6,4,0,0,5,6,0,1,0,0,0,4,0,0,4,11,,
9174751656,THAI SOUP,MANHATTAN,E 118TH ST,10035,Thai,17,21.88,8,5,0,0,2,3,2,7,0,0,0,9,1,1,2,19,,
2125108208,GREGORY'S COFFEE,MANHATTAN,E 33RD ST,10016,Caf̩/Coffee/Tea,4,11.21428571,6,5,0,0,3,3,0,2,0,1,0,4,0,0,2,9,,
9174751711,REVIVER,MANHATTAN,8TH AVE,10019,American,7,14.91666667,5,4,0,0,6,1,1,1,0,0,0,3,0,0,0,5,,
9174751715,TEXAS CHICKEN,MANHATTAN,MALCOLM X BLVD,10037,Chicken,7,11.11111111,4,4,0,1,3,1,0,1,0,0,0,2,0,0,1,5,,
9174751721,THEOS,MANHATTAN,3RD AVE,10065,Seafood,7,7,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,,
9174751812,ODDFELLOWS ICE CREAM,MANHATTAN,E 4TH ST,10003,"Ice Cream, Gelato, Yogurt, Ices",10,7.333333333,4,4,0,0,2,1,0,0,0,0,0,2,0,0,1,3,,
9174751815,TWO HANDS,MANHATTAN,MOTT ST,10013,American,12,12.83333333,5,4,0,2,5,2,0,1,0,0,0,1,0,0,1,6,,
9174751841,HARLEM GREEN PARROT BAR AND LOUNGE,MANHATTAN,AC POWELL BLVD,10039,American,12,10,2,3,0,0,1,1,0,0,0,0,0,2,1,1,0,3,,
9174751925,EMPANADAS MONUMENTAL,MANHATTAN,BROADWAY,10031,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9,13.125,4,4,0,0,2,1,1,2,0,0,0,2,0,1,0,5,,
9174751992,AUX MERVEILLEUX DE FRED,MANHATTAN,8TH AVE,10014,Bakery,3,9,2,2,0,0,1,0,0,1,0,0,0,1,0,0,0,2,,
6462139692,CHIPOTLE MEXICAN GRILL,MANHATTAN,3 AVENUE,10065,Tex-Mex,12,10.85714286,3,4,0,0,1,1,2,1,1,0,0,1,0,0,1,3,,
9174761323,NYLC LOUNGE,BRONX,GRAND CONCOURSE,10458,Caf̩/Coffee/Tea,2,10,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,,
9174763133,"FISHERMAN'S COVE, INC.",BROOKLYN,ROCKAWAY PKWY,11236,Caribbean,12,15.42857143,2,2,0,0,3,1,1,2,0,0,0,0,0,0,0,3,,
9174780453,SUSHI DELIGHT,MANHATTAN,HESTER STREET,10013,Japanese,9,6.571428571,4,4,0,0,4,1,0,1,0,0,0,0,0,0,1,2,,
9174782636,SOUTH SLOPE LOCAL,BROOKLYN,7TH AVE,11215,Caf̩/Coffee/Tea,7,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,
9174787667,UPRIGHT,MANHATTAN,HUDSON STREET,10014,American,12,14.64705882,7,6,0,1,4,3,0,2,0,0,0,6,0,0,1,12,,
9174808034,LUCY'S VIETNAMESE KITCHEN,BROOKLYN,IRVING AVE,11237,Vietnamese/Cambodian/Malaysia,12,23.42105263,7,4,0,2,6,4,1,3,0,1,0,1,0,0,2,11,,
9174827814,GUAJILLO RESTAURANT,MANHATTAN,1ST AVE,10035,Mexican,12,21.77777778,3,2,0,2,4,0,0,0,0,0,0,3,1,0,0,5,,
9174841970,STATION BAR,QUEENS,61 STREET,11377,Irish,12,16.2,8,6,0,0,5,10,0,0,1,0,0,3,0,0,7,13,,
9174853185,UPTOWN BRASSERIE,QUEENS,JFK INTERNATIONAL AIRPORT,11430,American,10,24.2,8,6,0,0,2,8,1,4,1,0,0,6,1,0,4,18,,
9174920697,SAMMYS GOURMET,MANHATTAN,MADISON AVE,10029,Delicatessen,17,29.4,3,3,0,0,1,2,1,2,0,0,0,1,0,0,3,5,,
2122222872,STARBUCKS,MANHATTAN,WEST  125 STREET,10027,Caf̩/Coffee/Tea,11,8.428571429,4,4,0,0,2,2,0,0,0,0,0,2,0,0,1,4,,
9174923856,RELISH CONCESSIONS (LASKER RINK),MANHATTAN,INSIDE CENTRAL PARK/LASKER RINK,10065,American,5,11.85714286,6,4,0,0,4,5,0,1,0,0,0,1,0,3,2,7,,
9174924806,RISTORANTE SETTEPANI,MANHATTAN,LENOX AVENUE,10026,Italian,12,18.75,8,6,0,0,5,9,0,2,0,0,0,5,0,0,3,16,,
9174925001,STEAK AND HOAGIES,MANHATTAN,MADISON AVE,10029,Chinese,13,25.7037037,7,4,0,1,3,4,1,5,1,0,0,8,0,0,5,18,,
9174927730,LAS PANTERAS NEGRAS RESTAURANT,MANHATTAN,2 AVENUE,10029,Mexican,35,26.17647059,10,5,0,0,4,16,1,3,0,0,0,3,2,2,7,22,,
9174934442,CHARTWELLS @ MANHATTAN SCHOOL OF MUSIC,MANHATTAN,CLAREMONT AVENUE,10027,American,9,8.428571429,3,3,0,0,5,0,0,1,0,0,0,1,0,0,0,2,,
9174936633,LEE LEE,MANHATTAN,W 118TH ST,10026,Bakery,11,13,2,2,0,1,2,1,0,0,0,0,0,1,0,0,0,3,,
9174943217,SIGMUND'S,MANHATTAN,PARK AVE,10169,German,8,11.5,4,3,0,0,0,1,0,2,0,0,0,1,0,0,1,4,,
9174946666,FRESH TREE,QUEENS,CENTRE ST,11385,Sandwiches/Salads/Mixed Buffet,2,27.33333333,3,2,0,1,4,0,0,0,0,0,0,1,0,0,0,2,,
9174952070,SILHOUWETTE KITCHEN & CUSTOM CAKES,BROOKLYN,ALBANY AVE,11210,Bakery,12,16.875,3,3,0,1,1,0,0,2,1,0,0,1,0,0,2,4,,
9174953574,THE BURGARY,MANHATTAN,CLINTON ST,10002,Other,10,10,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,,
9174957056,THE LONG HALL,MANHATTAN,E 34TH ST,10016,American,11,10,2,2,0,0,0,1,0,1,0,0,0,0,0,0,1,2,,
3475207275,KENNEDY FRIED CHICKEN,BRONX,WHITE PLAINS RD,10467,Sandwiches,7,9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,,
9174960521,MOMOYA CHELSEA,MANHATTAN,7TH AVE,10011,Japanese,12,12,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,,
9174970028,THE PENROSE,MANHATTAN,2 AVENUE,10028,American,12,11.73333333,6,5,0,0,3,4,0,1,0,0,0,3,0,0,4,8,,
9174971472,BABY JANE,BROOKLYN,FULTON ST,11238,American,5,2.5,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,
9174971631,301 CAFE JUICE AND SMOOTHIES,BRONX,E KINGSBRIDGE RD,10458,"Juice, Smoothies, Fruit Salads",2,3,3,3,0,0,2,0,0,0,0,0,0,1,0,0,0,1,,
9174973349,AL'S FAMOUS PIZZERIA,BRONX,ALLERTON AVE,10467,Pizza/Italian,11,11,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,,
9174973832,DOLCE BROOKLYN,BROOKLYN,VAN BRUNT ST,11231,Italian,9,9,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,,
9174976029,ROAST KITCHEN,MANHATTAN,8TH AVE,10018,American,13,19.28571429,2,2,0,0,2,1,0,2,0,0,0,1,0,1,1,4,,
9174987201,RICHARDS KIBBIE & ORBE LLP,MANHATTAN,WORLD FINANCIAL CENTER,10281,American,5,2.333333333,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,,
9174990336,PHO,BROOKLYN,GRAND ST,11211,Vietnamese/Cambodian/Malaysia,9,21.68421053,6,5,0,1,6,1,1,4,0,0,0,6,0,0,0,12,,
9174993248,JR & SON,BROOKLYN,LORIMER STREET,11211,American,12,9.333333333,3,4,0,0,3,1,0,0,0,0,0,1,0,1,1,2,,
9174994191,ESTAMINET,BROOKLYN,7TH AVE,11215,Caf̩/Coffee/Tea,12,12,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,,
9175000742,FRESH POND TAVERN,QUEENS,FRESH POND RD,11385,American,24,22.20689655,10,6,0,1,9,10,0,0,0,0,0,6,1,3,3,17,,
9175002309,LATTE ART,MANHATTAN,STONE ST,10004,Caf̩/Coffee/Tea,7,9.777777778,6,6,0,1,3,0,0,1,0,0,0,4,0,0,0,6,,
9175003305,"MAMA VAL'S FISH, SHRIMP, & CHIPS",BRONX,LEGGETT AVE,10455,Soul Food,10,6,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,1,,
3477673527,SUBWAY,QUEENS,PARSONS BLVD,11432,Sandwiches,4,14.66666667,5,5,0,0,7,1,0,3,0,1,0,0,0,0,1,4,,
9175006383,BICHEIRO'S CAFE,QUEENS,JAMAICA AVENUE,11418,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",22,21.96774194,8,5,0,0,7,14,0,0,0,0,0,3,0,0,7,17,,
9175007284,KOKOROKO RESTAURANT,QUEENS,47TH ST,11377,Spanish,47,23.5,8,5,0,2,4,7,0,3,1,0,0,4,0,0,4,16,,
9175007865,EL PARAISO LOUNGE,STATEN ISLAND,PORT RICHMOND AVENUE,10302,Mexican,10,16.625,7,4,0,1,6,7,0,0,0,0,0,1,0,4,1,9,,
9175010645,ROYAL FRIED CHICKEN,QUEENS,GY BREWER BLVD,11434,Chicken,12,14,3,2,0,1,1,2,0,1,0,0,0,0,0,0,1,4,,
9175011023,JIMBOS BAR & RESTAURANT,QUEENS,ASTORIA BLVD,11102,Greek,13,17.63636364,3,3,0,0,5,2,1,1,0,0,0,1,1,0,1,4,,
9175024837,DURDEN,MANHATTAN,2ND AVE,10003,Armenian,10,23.91666667,7,5,0,0,6,9,0,0,1,1,0,5,0,1,4,14,,
9175026109,ELSEWHERE ESPRESSO,MANHATTAN,EAST    6 STREET,10003,Caf̩/Coffee/Tea,9,13.92857143,6,5,0,0,2,7,0,0,1,0,0,2,0,0,3,9,,
9175028199,CAFE DE NOVO,MANHATTAN,GREENWICH ST,10006,American,10,14.91666667,5,4,0,1,3,2,0,3,0,0,0,3,0,0,0,9,,
9175045541,PIEZANO PIZZA,MANHATTAN,NAGLE AVE,10040,Pizza,7,7,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,,
7185746044,DUNKIN' DONUTS,BROOKLYN,FLATLANDS AVENUE,11207,Donuts,10,22.64,14,9,0,1,17,11,2,4,0,0,0,12,0,0,3,28,,
9175046209,FLATIRON GREEN CAFE,MANHATTAN,FLATIRON PUBLIC PLAZA S.,10010,American,3,17.53846154,6,5,0,0,4,2,0,3,0,0,0,3,0,0,1,8,,
9175047471,FAMIGLIA OF CHELSEA PIERS,MANHATTAN,CHELSEA PIERS/PIER 61,10011,Pizza,15,17.84,9,6,0,0,5,5,1,5,0,0,0,8,0,1,1,18,,
9175077425,DUNKIN' DONUTS,BROOKLYN,86 STREET,11228,American,11,8.428571429,4,4,0,0,2,2,0,0,0,0,0,2,0,0,1,4,,
9175077657,CLARENDON CUISINE,BROOKLYN,E 54TH ST,11203,Caribbean,9,21.3125,7,4,0,1,3,6,0,2,0,0,0,1,0,0,3,10,,
9175090915,ME & TERRI,MANHATTAN,CLINTON ST,10002,Caf̩/Coffee/Tea,51,51,1,1,0,1,0,2,0,0,1,0,0,1,0,0,0,4,,
9175094668,JOHN'S RESTAURANT,QUEENS,JAMAICA AVENUE,11432,American,11,13.33333333,8,6,0,0,6,9,0,3,0,1,0,2,0,0,4,14,,
9175120397,THE ALLIE WAY SPORTS BAR,MANHATTAN,EAST   70 STREET,10021,American,9,11.09090909,5,5,0,0,4,1,0,2,0,1,0,4,0,0,0,7,,
9175126842,BURGER KING,MANHATTAN,W 42ND ST,10036,Hamburgers,9,9,4,4,0,0,5,0,0,1,0,0,0,1,0,0,0,2,,
9175126842,BURGER KING,MANHATTAN,WEST   42 STREET,10036,Hamburgers,9,7,4,4,0,0,5,0,0,1,0,0,0,1,0,0,0,2,,
9175126970,BURGER KING,MANHATTAN,E 86TH ST,10028,American,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
9175132392,THE MILES COFFEE BAR,BRONX,E TREMONT AVE,10465,Caf̩/Coffee/Tea,6,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,
9175133636,LOS MARISCOS,MANHATTAN,W 15TH ST,10011,Spanish,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
9175135871,DUNKIN DONUTS & BASKING ROBBINS,BRONX,W 237TH ST,10463,American,3,2.5,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,
9175156471,PARAISO AZTECA RESTAURANT & BAR,QUEENS,43 AVENUE,11368,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10,15.5625,6,5,0,1,7,5,0,0,0,0,0,0,0,1,3,6,,
9175170522,JUICY SPOT,MANHATTAN,LUDLOW ST,10002,"Juice, Smoothies, Fruit Salads",9,7.666666667,2,2,0,0,1,0,0,0,0,0,0,2,0,0,0,2,,
9175170603,CREPE HOUSE,BROOKLYN,MYRTLE AVE,11205,Japanese,7,7,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,,
9175170633,ANTIQUE BAKERY,MANHATTAN,3RD AVE,10022,American,5,13.25,2,2,0,0,1,0,0,1,0,0,0,2,0,0,0,3,,
9175172283,TANNER SMITH'S,MANHATTAN,W 55TH ST,10019,American,13,11,2,2,0,0,0,1,0,1,0,0,0,1,0,0,0,3,,
9175177108,GREENWOOD QUALITY BAKERY,QUEENS,LIBERTY AVE,11419,Bakery,24,19.82352941,4,3,0,0,3,6,0,1,1,0,0,4,0,0,3,11,,
9175180659,CHAZZ PALMINTERI RISTORANTE ITALIANO,MANHATTAN,2ND AVE,10017,Italian,12,20.75,3,3,0,0,2,3,0,0,0,0,0,6,0,0,1,9,,
9175183475,EL MEKKAH BAR & GRILL,BROOKLYN,WYCKOFF AVE,11237,American,12,20.44444444,3,2,0,1,2,4,0,0,1,0,0,1,0,3,1,6,,
9175190030,Lou De Fong Snack,BROOKLYN,51ST ST,11220,Chinese,12,12,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,2,,
9175190156,BOOBIETRAP,BROOKLYN,BLEECKER ST,11237,American,12,20.33333333,15,9,0,2,10,14,2,4,1,1,0,8,1,1,6,28,,
9175190156,BUSHWICK PIZZA PARTY,BROOKLYN,IRVING AVE,11237,Pizza,12,26.22580645,15,9,0,2,10,14,2,4,1,1,0,8,1,1,6,28,,
9175194046,KELLY'S TAVERN,BROOKLYN,4 AVENUE,11209,American,11,26.19444444,10,6,0,0,8,13,0,0,0,0,0,6,1,1,9,19,,
9175195538,ESPRESSO ME,BROOKLYN,ATLANTIC AVE,11201,American,7,4.666666667,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,,
9175195860,KAPPOCK CAFE,BRONX,KNOLLS CRESCENT STREET,10463,Delicatessen,13,23.69565217,8,7,0,2,5,7,0,3,0,0,0,2,0,0,4,14,,
9175210342,STARBUCKS,MANHATTAN,BROADWAY,10032,Caf̩/Coffee/Tea,5,5.8,4,4,0,0,4,0,0,1,0,0,0,0,0,0,0,1,,
9175210349,LAS PALMAS RESTAURANT,MANHATTAN,BROADWAY,10032,Mexican,25,22.35897436,11,6,0,1,5,12,0,7,0,1,0,8,0,0,6,28,,
9175210820,RUE LA RUE,MANHATTAN,BROADWAY,10040,Caf̩/Coffee/Tea,8,8,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,,
9175210827,MCDONALD'S,MANHATTAN,BROADWAY,10033,Hamburgers,5,13.63157895,8,6,0,0,10,2,0,2,0,0,0,4,0,2,1,8,,
9175210972,TACOS EL PAISA,MANHATTAN,SAINT NICHOLAS AVENUE,10040,Tex-Mex,19,13.66666667,5,4,0,0,2,1,0,2,0,0,0,7,0,0,0,10,,
9175211631,L'FONDA,MANHATTAN,AMSTERDAM AVENUE,10032,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12,25.17241379,8,6,0,1,6,7,1,6,0,0,0,3,0,0,5,17,,
9175212198,SAZON Y MAS,MANHATTAN,BROADWAY,10033,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",5,22.16666667,4,3,0,0,4,1,0,3,0,1,0,4,1,0,0,8,,
9175215012,INDAY,MANHATTAN,BROADWAY,10010,Indian,10,17.27272727,4,3,0,0,3,2,0,3,0,0,0,2,0,0,1,7,,
9175216666,TMPL GYM,MANHATTAN,W 49TH ST,10019,"Juice, Smoothies, Fruit Salads",10,8,2,2,0,0,3,0,0,0,0,0,0,1,0,0,0,1,,
9175235851,THE MOONLIGHTMILE,BROOKLYN,FRANKLIN ST,11222,American,10,6.833333333,4,4,0,0,3,1,0,0,1,0,0,1,0,1,1,2,,
9175255252,FONDA OF CHELSEA,MANHATTAN,9TH AVE,10011,Mexican,10,11.5,4,4,0,0,4,3,0,0,0,1,0,2,0,2,1,5,,
9175267734,VIDA BELLA ''NUTRITION CLUB'',QUEENS,103 STREET,11368,"Juice, Smoothies, Fruit Salads",2,15.57142857,5,5,0,0,6,3,0,0,0,0,0,1,0,0,4,4,,
9175280298,KING WOK,QUEENS,MAIN ST,11367,Chinese,11,14.6,2,2,0,0,1,0,0,2,0,0,0,2,0,0,0,4,,
9175290811,YUMMY THAI,MANHATTAN,BROADWAY,10034,Thai,9,22.0625,6,5,0,0,7,2,0,1,1,1,0,5,0,1,1,8,,
9175309018,ROSE&BASIL,MANHATTAN,E 7TH ST,10009,Vegetarian,6,18,2,2,0,1,3,0,0,0,0,0,0,0,0,0,0,1,,
9175314743,MIKE'S DINER,QUEENS,31ST ST,11105,American,24,22.68,7,5,0,0,5,7,0,3,0,0,0,9,0,1,1,19,,
2122192961,STARBUCKS,MANHATTAN,BROADWAY,10012,Caf̩/Coffee/Tea,4,8.5,3,4,0,0,4,0,0,1,1,0,0,1,0,0,0,2,,
9175341397,STARBUCKS,MANHATTAN,DELANCEY STREET,10002,Caf̩/Coffee/Tea,12,11.5,5,5,0,0,9,2,0,1,0,0,0,0,0,0,2,3,,
9175350500,ODE TO BABEL,BROOKLYN,DEAN ST,11238,American,13,9.333333333,2,2,0,0,1,1,0,0,0,0,0,1,0,0,0,2,,
9175359142,LELLA ALIMENTARI,BROOKLYN,MANHATTAN AVE,11211,Caf̩/Coffee/Tea,9,11.25,4,3,0,0,0,3,0,0,0,1,0,2,0,1,2,5,,
9175362339,WINE:34,MANHATTAN,E 34TH ST,10016,Italian,12,9.75,2,2,0,0,2,0,0,0,0,0,0,2,0,0,0,2,,
9175363918,PIZZA PLUS (SI FERRY TERMINAL),MANHATTAN,SOUTH STREET,10004,American,12,37.40540541,12,8,0,0,6,11,0,10,0,1,0,6,0,0,4,27,,
9175382594,AMORE,MANHATTAN,W 26TH ST,10001,Italian,10,14.33333333,3,3,0,0,1,1,0,1,0,0,0,3,0,0,0,5,,
9175411321,NOWADAYS,QUEENS,COOPER AVE,11385,American,7,7.25,5,4,0,0,3,1,0,1,0,0,0,2,0,0,0,4,,
9175438158,MR. MOUSTACHE,MANHATTAN,E 14TH ST,10003,Caf̩/Coffee/Tea,12,11.33333333,3,3,0,2,2,0,0,0,0,0,0,2,0,0,0,4,,
9175448250,THE EGGETTE HOUSE,MANHATTAN,GREENWICH ST,10013,Caf̩/Coffee/Tea,5,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,
9175455857,COFFEE MOB,BROOKLYN,NEWKIRK AVE,11226,Caf̩/Coffee/Tea,9,9,5,5,0,0,2,2,1,2,0,0,0,1,0,0,1,5,,
9175466676,BAR ITALIA,MANHATTAN,MADISON AVENUE,10065,Italian,3,7,3,3,0,0,4,1,0,0,0,0,0,0,0,0,0,1,,
9175489722,TEA STATION,QUEENS,BELL BLVD,11361,Chinese,10,14,3,2,0,1,1,0,2,2,0,0,0,1,0,0,0,4,,
9175533061,SEVEN TWENTY FOUR COFFEE BAR & CAFE,BROOKLYN,MYRTLE AVE,11205,Caf̩/Coffee/Tea,6,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,
